,name,year,month,day,hour,lat,long,status,category,wind,pressure,tropicalstorm_force_diameter,hurricane_force_diameter,DATETIME1,date,start_date,time,pointh,end_date
5270,Isaac,2000,09,29,06,29.7,-55.9,hurricane,3,110,950,,,2000-09-29 06:00:00,2000-09-29,2000-09-29,06:00:00,POINT (29.7 -55.9),2000-10-29
5269,Isaac,2000,09,29,00,28,-55.1,hurricane,4,115,948,,,2000-09-29 00:00:00,2000-09-29,2000-09-29,00:00:00,POINT (28 -55.1),2000-10-29
5271,Isaac,2000,09,29,12,31.2,-56.2,hurricane,3,105,955,,,2000-09-29 12:00:00,2000-09-29,2000-09-29,12:00:00,POINT (31.2 -56.2),2000-10-29
5309,Keith,2000,09,29,00,16.2,-83.3,tropical depression,-1,25,1004,,,2000-09-29 00:00:00,2000-09-29,2000-09-29,00:00:00,POINT (16.2 -83.3),2000-10-29
5272,Isaac,2000,09,29,18,32.9,-55.9,hurricane,2,90,965,,,2000-09-29 18:00:00,2000-09-29,2000-09-29,18:00:00,POINT (32.9 -55.9),2000-10-29
5311,Keith,2000,09,29,12,16.9,-84,tropical depression,-1,30,1002,,,2000-09-29 12:00:00,2000-09-29,2000-09-29,12:00:00,POINT (16.9 -84),2000-10-29
5310,Keith,2000,09,29,06,16.6,-83.6,tropical depression,-1,30,1003,,,2000-09-29 06:00:00,2000-09-29,2000-09-29,06:00:00,POINT (16.6 -83.6),2000-10-29
5312,Keith,2000,09,29,18,17.4,-84.8,tropical storm,0,40,1000,,,2000-09-29 18:00:00,2000-09-29,2000-09-29,18:00:00,POINT (17.4 -84.8),2000-10-29
5296,Joyce,2000,09,29,12,10.5,-48.6,hurricane,1,65,984,,,2000-09-29 12:00:00,2000-09-29,2000-09-29,12:00:00,POINT (10.5 -48.6),2000-10-29
5297,Joyce,2000,09,29,18,10.5,-50.1,tropical storm,0,60,988,,,2000-09-29 18:00:00,2000-09-29,2000-09-29,18:00:00,POINT (10.5 -50.1),2000-10-29
5294,Joyce,2000,09,29,00,10.9,-46.1,hurricane,1,75,977,,,2000-09-29 00:00:00,2000-09-29,2000-09-29,00:00:00,POINT (10.9 -46.1),2000-10-29
5295,Joyce,2000,09,29,06,10.7,-47.2,hurricane,1,70,980,,,2000-09-29 06:00:00,2000-09-29,2000-09-29,06:00:00,POINT (10.7 -47.2),2000-10-29
5298,Joyce,2000,09,30,00,10.4,-51.7,tropical storm,0,55,992,,,2000-09-30 00:00:00,2000-09-30,2000-09-30,00:00:00,POINT (10.4 -51.7),2000-10-30
5299,Joyce,2000,09,30,06,10.3,-53.3,tropical storm,0,50,996,,,2000-09-30 06:00:00,2000-09-30,2000-09-30,06:00:00,POINT (10.3 -53.3),2000-10-30
5300,Joyce,2000,09,30,12,10.3,-54.9,tropical storm,0,45,1000,,,2000-09-30 12:00:00,2000-09-30,2000-09-30,12:00:00,POINT (10.3 -54.9),2000-10-30
5301,Joyce,2000,09,30,18,10.5,-56.6,tropical storm,0,40,1003,,,2000-09-30 18:00:00,2000-09-30,2000-09-30,18:00:00,POINT (10.5 -56.6),2000-10-30
5315,Keith,2000,09,30,12,17.9,-86.4,hurricane,1,65,982,,,2000-09-30 12:00:00,2000-09-30,2000-09-30,12:00:00,POINT (17.9 -86.4),2000-10-30
5276,Isaac,2000,09,30,18,38.3,-49.8,hurricane,1,70,985,,,2000-09-30 18:00:00,2000-09-30,2000-09-30,18:00:00,POINT (38.3 -49.8),2000-10-30
5316,Keith,2000,09,30,18,17.9,-86.7,hurricane,1,75,977,,,2000-09-30 18:00:00,2000-09-30,2000-09-30,18:00:00,POINT (17.9 -86.7),2000-10-30
5314,Keith,2000,09,30,06,17.9,-86,tropical storm,0,55,987,,,2000-09-30 06:00:00,2000-09-30,2000-09-30,06:00:00,POINT (17.9 -86),2000-10-30
5313,Keith,2000,09,30,00,17.7,-85.4,tropical storm,0,45,993,,,2000-09-30 00:00:00,2000-09-30,2000-09-30,00:00:00,POINT (17.7 -85.4),2000-10-30
5275,Isaac,2000,09,30,12,37,-51.8,hurricane,1,75,979,,,2000-09-30 12:00:00,2000-09-30,2000-09-30,12:00:00,POINT (37 -51.8),2000-10-30
5274,Isaac,2000,09,30,06,35.7,-54,hurricane,1,80,975,,,2000-09-30 06:00:00,2000-09-30,2000-09-30,06:00:00,POINT (35.7 -54),2000-10-30
5273,Isaac,2000,09,30,00,34.4,-55.2,hurricane,2,85,970,,,2000-09-30 00:00:00,2000-09-30,2000-09-30,00:00:00,POINT (34.4 -55.2),2000-10-30
5304,Joyce,2000,10,1,12,11.3,-60.9,tropical storm,0,35,1007,,,2000-10-01 12:00:00,2000-10-01,2000-10-01,12:00:00,POINT (11.3 -60.9),2000-10-31
5302,Joyce,2000,10,1,00,10.7,-58,tropical storm,0,40,1005,,,2000-10-01 00:00:00,2000-10-01,2000-10-01,00:00:00,POINT (10.7 -58),2000-10-31
5277,Isaac,2000,10,1,00,39.7,-47.9,hurricane,1,65,987,,,2000-10-01 00:00:00,2000-10-01,2000-10-01,00:00:00,POINT (39.7 -47.9),2000-10-31
5278,Isaac,2000,10,1,06,40.9,-45.7,tropical storm,0,60,990,,,2000-10-01 06:00:00,2000-10-01,2000-10-01,06:00:00,POINT (40.9 -45.7),2000-10-31
5303,Joyce,2000,10,1,06,11,-59.5,tropical storm,0,35,1006,,,2000-10-01 06:00:00,2000-10-01,2000-10-01,06:00:00,POINT (11 -59.5),2000-10-31
5279,Isaac,2000,10,1,12,42.1,-43.6,tropical storm,0,55,990,,,2000-10-01 12:00:00,2000-10-01,2000-10-01,12:00:00,POINT (42.1 -43.6),2000-10-31
5305,Joyce,2000,10,1,18,11.7,-62.3,tropical depression,-1,30,1008,,,2000-10-01 18:00:00,2000-10-01,2000-10-01,18:00:00,POINT (11.7 -62.3),2000-10-31
5317,Keith,2000,10,1,00,17.9,-86.9,hurricane,3,100,955,,,2000-10-01 00:00:00,2000-10-01,2000-10-01,00:00:00,POINT (17.9 -86.9),2000-10-31
5318,Keith,2000,10,1,06,17.9,-87.2,hurricane,4,120,941,,,2000-10-01 06:00:00,2000-10-01,2000-10-01,06:00:00,POINT (17.9 -87.2),2000-10-31
5321,Keith,2000,10,1,18,17.9,-87.7,hurricane,3,110,950,,,2000-10-01 18:00:00,2000-10-01,2000-10-01,18:00:00,POINT (17.9 -87.7),2000-10-31
5319,Keith,2000,10,1,07,17.9,-87.3,hurricane,4,120,939,,,2000-10-01 07:00:00,2000-10-01,2000-10-01,07:00:00,POINT (17.9 -87.3),2000-10-31
5320,Keith,2000,10,1,12,17.9,-87.4,hurricane,4,115,944,,,2000-10-01 12:00:00,2000-10-01,2000-10-01,12:00:00,POINT (17.9 -87.4),2000-10-31
5306,Joyce,2000,10,2,00,11.9,-63.5,tropical depression,-1,30,1009,,,2000-10-02 00:00:00,2000-10-02,2000-10-02,00:00:00,POINT (11.9 -63.5),2000-11-01
5307,Joyce,2000,10,2,06,11.9,-64.9,tropical depression,-1,25,1009,,,2000-10-02 06:00:00,2000-10-02,2000-10-02,06:00:00,POINT (11.9 -64.9),2000-11-01
5322,Keith,2000,10,2,00,17.8,-87.9,hurricane,3,100,959,,,2000-10-02 00:00:00,2000-10-02,2000-10-02,00:00:00,POINT (17.8 -87.9),2000-11-01
5324,Keith,2000,10,2,12,17.7,-87.8,hurricane,1,70,980,,,2000-10-02 12:00:00,2000-10-02,2000-10-02,12:00:00,POINT (17.7 -87.8),2000-11-01
5325,Keith,2000,10,2,18,17.7,-87.9,hurricane,1,65,987,,,2000-10-02 18:00:00,2000-10-02,2000-10-02,18:00:00,POINT (17.7 -87.9),2000-11-01
5326,Keith,2000,10,2,23,17.9,-88,hurricane,1,65,988,,,2000-10-02 23:00:00,2000-10-02,2000-10-02,23:00:00,POINT (17.9 -88),2000-11-01
5323,Keith,2000,10,2,06,17.6,-87.8,hurricane,1,80,974,,,2000-10-02 06:00:00,2000-10-02,2000-10-02,06:00:00,POINT (17.6 -87.8),2000-11-01
5331,Keith,2000,10,3,18,18.6,-89.5,tropical depression,-1,30,998,,,2000-10-03 18:00:00,2000-10-03,2000-10-03,18:00:00,POINT (18.6 -89.5),2000-11-02
5330,Keith,2000,10,3,12,18.3,-88.8,tropical depression,-1,30,995,,,2000-10-03 12:00:00,2000-10-03,2000-10-03,12:00:00,POINT (18.3 -88.8),2000-11-02
5328,Keith,2000,10,3,03,17.9,-88.2,tropical storm,0,60,990,,,2000-10-03 03:00:00,2000-10-03,2000-10-03,03:00:00,POINT (17.9 -88.2),2000-11-02
5327,Keith,2000,10,3,00,17.9,-88,tropical storm,0,60,989,,,2000-10-03 00:00:00,2000-10-03,2000-10-03,00:00:00,POINT (17.9 -88),2000-11-02
5329,Keith,2000,10,3,06,18,-88.4,tropical storm,0,45,990,,,2000-10-03 06:00:00,2000-10-03,2000-10-03,06:00:00,POINT (18 -88.4),2000-11-02
5335,Keith,2000,10,4,18,20.3,-93.5,tropical storm,0,40,996,,,2000-10-04 18:00:00,2000-10-04,2000-10-04,18:00:00,POINT (20.3 -93.5),2000-11-03
5334,Keith,2000,10,4,12,19.9,-92.5,tropical storm,0,35,999,,,2000-10-04 12:00:00,2000-10-04,2000-10-04,12:00:00,POINT (19.9 -92.5),2000-11-03
5332,Keith,2000,10,4,00,19,-90.4,tropical depression,-1,25,1000,,,2000-10-04 00:00:00,2000-10-04,2000-10-04,00:00:00,POINT (19 -90.4),2000-11-03
5333,Keith,2000,10,4,06,19.5,-91.4,tropical depression,-1,30,1000,,,2000-10-04 06:00:00,2000-10-04,2000-10-04,06:00:00,POINT (19.5 -91.4),2000-11-03
5343,Leslie,2000,10,5,12,29.9,-77.3,tropical storm,0,35,1009,,,2000-10-05 12:00:00,2000-10-05,2000-10-05,12:00:00,POINT (29.9 -77.3),2000-11-04
5336,Keith,2000,10,5,00,20.7,-94.8,tropical storm,0,60,988,,,2000-10-05 00:00:00,2000-10-05,2000-10-05,00:00:00,POINT (20.7 -94.8),2000-11-04
5337,Keith,2000,10,5,06,21.2,-96.1,hurricane,1,65,987,,,2000-10-05 06:00:00,2000-10-05,2000-10-05,06:00:00,POINT (21.2 -96.1),2000-11-04
5338,Keith,2000,10,5,12,21.8,-97,hurricane,1,75,983,,,2000-10-05 12:00:00,2000-10-05,2000-10-05,12:00:00,POINT (21.8 -97),2000-11-04
5339,Keith,2000,10,5,18,22.6,-97.9,hurricane,1,80,980,,,2000-10-05 18:00:00,2000-10-05,2000-10-05,18:00:00,POINT (22.6 -97.9),2000-11-04
5344,Leslie,2000,10,5,18,30.2,-75.9,tropical storm,0,35,1009,,,2000-10-05 18:00:00,2000-10-05,2000-10-05,18:00:00,POINT (30.2 -75.9),2000-11-04
5348,Leslie,2000,10,6,18,31.3,-71.8,tropical storm,0,40,1007,,,2000-10-06 18:00:00,2000-10-06,2000-10-06,18:00:00,POINT (31.3 -71.8),2000-11-05
5347,Leslie,2000,10,6,12,30.9,-72.4,tropical storm,0,40,1007,,,2000-10-06 12:00:00,2000-10-06,2000-10-06,12:00:00,POINT (30.9 -72.4),2000-11-05
5342,Keith,2000,10,6,12,23.8,-101,tropical depression,-1,20,1007,,,2000-10-06 12:00:00,2000-10-06,2000-10-06,12:00:00,POINT (23.8 -101),2000-11-05
5340,Keith,2000,10,6,00,23.2,-99,tropical storm,0,45,988,,,2000-10-06 00:00:00,2000-10-06,2000-10-06,00:00:00,POINT (23.2 -99),2000-11-05
5346,Leslie,2000,10,6,06,30.6,-73.1,tropical storm,0,40,1006,,,2000-10-06 06:00:00,2000-10-06,2000-10-06,06:00:00,POINT (30.6 -73.1),2000-11-05
5341,Keith,2000,10,6,06,23.5,-100,tropical depression,-1,30,1002,,,2000-10-06 06:00:00,2000-10-06,2000-10-06,06:00:00,POINT (23.5 -100),2000-11-05
5345,Leslie,2000,10,6,00,30.3,-74.3,tropical storm,0,35,1010,,,2000-10-06 00:00:00,2000-10-06,2000-10-06,00:00:00,POINT (30.3 -74.3),2000-11-05
5349,Leslie,2000,10,7,00,32.1,-70.7,tropical storm,0,40,1006,,,2000-10-07 00:00:00,2000-10-07,2000-10-07,00:00:00,POINT (32.1 -70.7),2000-11-06
5350,Leslie,2000,10,7,06,33.1,-69.6,tropical storm,0,40,1006,,,2000-10-07 06:00:00,2000-10-07,2000-10-07,06:00:00,POINT (33.1 -69.6),2000-11-06
5351,Leslie,2000,10,7,12,35.4,-68.3,tropical storm,0,40,1006,,,2000-10-07 12:00:00,2000-10-07,2000-10-07,12:00:00,POINT (35.4 -68.3),2000-11-06
5355,Michael,2000,10,17,18,30.1,-70.9,hurricane,1,65,988,,,2000-10-17 18:00:00,2000-10-17,2000-10-17,18:00:00,POINT (30.1 -70.9),2000-11-16
5354,Michael,2000,10,17,12,29.8,-70.9,tropical storm,0,55,995,,,2000-10-17 12:00:00,2000-10-17,2000-10-17,12:00:00,POINT (29.8 -70.9),2000-11-16
5353,Michael,2000,10,17,06,29.8,-71,tropical storm,0,45,1000,,,2000-10-17 06:00:00,2000-10-17,2000-10-17,06:00:00,POINT (29.8 -71),2000-11-16
5352,Michael,2000,10,17,00,29.9,-71.1,tropical storm,0,35,1003,,,2000-10-17 00:00:00,2000-10-17,2000-10-17,00:00:00,POINT (29.9 -71.1),2000-11-16
5359,Michael,2000,10,18,18,32.6,-69.5,hurricane,1,70,979,,,2000-10-18 18:00:00,2000-10-18,2000-10-18,18:00:00,POINT (32.6 -69.5),2000-11-17
5358,Michael,2000,10,18,12,31.5,-70.4,hurricane,1,65,984,,,2000-10-18 12:00:00,2000-10-18,2000-10-18,12:00:00,POINT (31.5 -70.4),2000-11-17
5356,Michael,2000,10,18,00,30.4,-70.9,hurricane,1,65,988,,,2000-10-18 00:00:00,2000-10-18,2000-10-18,00:00:00,POINT (30.4 -70.9),2000-11-17
5357,Michael,2000,10,18,06,30.8,-70.8,hurricane,1,65,986,,,2000-10-18 06:00:00,2000-10-18,2000-10-18,06:00:00,POINT (30.8 -70.8),2000-11-17
5360,Michael,2000,10,19,00,34.2,-67.8,hurricane,1,75,983,,,2000-10-19 00:00:00,2000-10-19,2000-10-19,00:00:00,POINT (34.2 -67.8),2000-11-18
5361,Michael,2000,10,19,06,36.3,-65.5,hurricane,1,65,986,,,2000-10-19 06:00:00,2000-10-19,2000-10-19,06:00:00,POINT (36.3 -65.5),2000-11-18
5362,Michael,2000,10,19,12,39.8,-61.6,hurricane,1,75,979,,,2000-10-19 12:00:00,2000-10-19,2000-10-19,12:00:00,POINT (39.8 -61.6),2000-11-18
5363,Michael,2000,10,19,18,44,-58.5,hurricane,2,85,965,,,2000-10-19 18:00:00,2000-10-19,2000-10-19,18:00:00,POINT (44 -58.5),2000-11-18
5364,Nadine,2000,10,19,12,26.2,-59.9,tropical depression,-1,25,1009,,,2000-10-19 12:00:00,2000-10-19,2000-10-19,12:00:00,POINT (26.2 -59.9),2000-11-18
5365,Nadine,2000,10,19,18,27.5,-59.4,tropical depression,-1,30,1008,,,2000-10-19 18:00:00,2000-10-19,2000-10-19,18:00:00,POINT (27.5 -59.4),2000-11-18
5367,Nadine,2000,10,20,06,29.7,-58,tropical depression,-1,30,1005,,,2000-10-20 06:00:00,2000-10-20,2000-10-20,06:00:00,POINT (29.7 -58),2000-11-19
5366,Nadine,2000,10,20,00,28.7,-58.8,tropical depression,-1,30,1008,,,2000-10-20 00:00:00,2000-10-20,2000-10-20,00:00:00,POINT (28.7 -58.8),2000-11-19
5369,Nadine,2000,10,20,18,31.4,-56.3,tropical storm,0,40,1000,,,2000-10-20 18:00:00,2000-10-20,2000-10-20,18:00:00,POINT (31.4 -56.3),2000-11-19
5368,Nadine,2000,10,20,12,30.4,-57.2,tropical storm,0,35,1003,,,2000-10-20 12:00:00,2000-10-20,2000-10-20,12:00:00,POINT (30.4 -57.2),2000-11-19
5370,Nadine,2000,10,21,00,32.4,-55.2,tropical storm,0,50,999,,,2000-10-21 00:00:00,2000-10-21,2000-10-21,00:00:00,POINT (32.4 -55.2),2000-11-20
5371,Nadine,2000,10,21,06,33.3,-53.5,tropical storm,0,50,1000,,,2000-10-21 06:00:00,2000-10-21,2000-10-21,06:00:00,POINT (33.3 -53.5),2000-11-20
5372,Nadine,2000,10,21,12,34.1,-52.3,tropical storm,0,50,1000,,,2000-10-21 12:00:00,2000-10-21,2000-10-21,12:00:00,POINT (34.1 -52.3),2000-11-20
5373,Nadine,2000,10,21,18,34.8,-51.3,tropical storm,0,45,1000,,,2000-10-21 18:00:00,2000-10-21,2000-10-21,18:00:00,POINT (34.8 -51.3),2000-11-20
5374,Allison,2001,06,5,12,27.5,-95,tropical storm,0,40,1007,,,2001-06-05 12:00:00,2001-06-05,2001-06-05,12:00:00,POINT (27.5 -95),2001-07-05
5375,Allison,2001,06,5,18,28.5,-95.3,tropical storm,0,50,1002,,,2001-06-05 18:00:00,2001-06-05,2001-06-05,18:00:00,POINT (28.5 -95.3),2001-07-05
5376,Allison,2001,06,5,21,28.9,-95.3,tropical storm,0,45,1003,,,2001-06-05 21:00:00,2001-06-05,2001-06-05,21:00:00,POINT (28.9 -95.3),2001-07-05
5378,Allison,2001,06,6,06,30.1,-95.2,tropical depression,-1,30,1006,,,2001-06-06 06:00:00,2001-06-06,2001-06-06,06:00:00,POINT (30.1 -95.2),2001-07-06
5377,Allison,2001,06,6,00,29.3,-95.3,tropical storm,0,45,1003,,,2001-06-06 00:00:00,2001-06-06,2001-06-06,00:00:00,POINT (29.3 -95.3),2001-07-06
5379,Allison,2001,06,6,12,31,-95.2,tropical depression,-1,20,1005,,,2001-06-06 12:00:00,2001-06-06,2001-06-06,12:00:00,POINT (31 -95.2),2001-07-06
5380,Allison,2001,06,6,18,31.5,-95,tropical depression,-1,20,1005,,,2001-06-06 18:00:00,2001-06-06,2001-06-06,18:00:00,POINT (31.5 -95),2001-07-06
5381,Allison,2001,06,7,00,31.6,-95,tropical depression,-1,20,1005,,,2001-06-07 00:00:00,2001-06-07,2001-06-07,00:00:00,POINT (31.6 -95),2001-07-07
5382,Allison,2001,06,7,06,31.8,-94.9,tropical depression,-1,20,1006,,,2001-06-07 06:00:00,2001-06-07,2001-06-07,06:00:00,POINT (31.8 -94.9),2001-07-07
5383,Allison,2001,06,7,12,31.4,-94.9,tropical depression,-1,20,1006,,,2001-06-07 12:00:00,2001-06-07,2001-06-07,12:00:00,POINT (31.4 -94.9),2001-07-07
5384,Allison,2001,06,7,18,31.1,-95,tropical depression,-1,15,1007,,,2001-06-07 18:00:00,2001-06-07,2001-06-07,18:00:00,POINT (31.1 -95),2001-07-07
5388,Allison,2001,06,8,18,30.2,-96.1,tropical depression,-1,20,1007,,,2001-06-08 18:00:00,2001-06-08,2001-06-08,18:00:00,POINT (30.2 -96.1),2001-07-08
5387,Allison,2001,06,8,12,30.4,-96.2,tropical depression,-1,20,1007,,,2001-06-08 12:00:00,2001-06-08,2001-06-08,12:00:00,POINT (30.4 -96.2),2001-07-08
5386,Allison,2001,06,8,06,30.7,-96.1,tropical depression,-1,20,1004,,,2001-06-08 06:00:00,2001-06-08,2001-06-08,06:00:00,POINT (30.7 -96.1),2001-07-08
5385,Allison,2001,06,8,00,30.9,-95.6,tropical depression,-1,15,1002,,,2001-06-08 00:00:00,2001-06-08,2001-06-08,00:00:00,POINT (30.9 -95.6),2001-07-08
5392,Allison,2001,06,9,18,28.9,-95.6,tropical depression,-1,20,1008,,,2001-06-09 18:00:00,2001-06-09,2001-06-09,18:00:00,POINT (28.9 -95.6),2001-07-09
5391,Allison,2001,06,9,12,29.3,-95.8,tropical depression,-1,20,1007,,,2001-06-09 12:00:00,2001-06-09,2001-06-09,12:00:00,POINT (29.3 -95.8),2001-07-09
5390,Allison,2001,06,9,06,29.6,-95.8,tropical depression,-1,20,1007,,,2001-06-09 06:00:00,2001-06-09,2001-06-09,06:00:00,POINT (29.6 -95.8),2001-07-09
5389,Allison,2001,06,9,00,29.9,-95.9,tropical depression,-1,20,1007,,,2001-06-09 00:00:00,2001-06-09,2001-06-09,00:00:00,POINT (29.9 -95.9),2001-07-09
5393,AL022001,2001,07,11,18,10.9,-42.1,tropical depression,-1,25,1011,,,2001-07-11 18:00:00,2001-07-11,2001-07-11,18:00:00,POINT (10.9 -42.1),2001-08-10
5397,AL022001,2001,07,12,18,13.1,-48.5,tropical depression,-1,25,1012,,,2001-07-12 18:00:00,2001-07-12,2001-07-12,18:00:00,POINT (13.1 -48.5),2001-08-11
5396,AL022001,2001,07,12,12,12.5,-46.9,tropical depression,-1,25,1011,,,2001-07-12 12:00:00,2001-07-12,2001-07-12,12:00:00,POINT (12.5 -46.9),2001-08-11
5394,AL022001,2001,07,12,00,11.4,-43.8,tropical depression,-1,25,1010,,,2001-07-12 00:00:00,2001-07-12,2001-07-12,00:00:00,POINT (11.4 -43.8),2001-08-11
5395,AL022001,2001,07,12,06,11.8,-45.3,tropical depression,-1,25,1011,,,2001-07-12 06:00:00,2001-07-12,2001-07-12,06:00:00,POINT (11.8 -45.3),2001-08-11
5398,Barry,2001,08,2,12,25.7,-84.8,tropical depression,-1,30,1011,,,2001-08-02 12:00:00,2001-08-02,2001-08-02,12:00:00,POINT (25.7 -84.8),2001-09-01
5399,Barry,2001,08,2,18,26.2,-84.9,tropical storm,0,45,1010,,,2001-08-02 18:00:00,2001-08-02,2001-08-02,18:00:00,POINT (26.2 -84.9),2001-09-01
5402,Barry,2001,08,3,12,26.9,-87,tropical storm,0,35,1007,,,2001-08-03 12:00:00,2001-08-03,2001-08-03,12:00:00,POINT (26.9 -87),2001-09-02
5401,Barry,2001,08,3,06,26.6,-86.3,tropical storm,0,35,1008,,,2001-08-03 06:00:00,2001-08-03,2001-08-03,06:00:00,POINT (26.6 -86.3),2001-09-02
5403,Barry,2001,08,3,18,26.8,-87.2,tropical storm,0,35,1007,,,2001-08-03 18:00:00,2001-08-03,2001-08-03,18:00:00,POINT (26.8 -87.2),2001-09-02
5400,Barry,2001,08,3,00,26.4,-85.6,tropical storm,0,40,1007,,,2001-08-03 00:00:00,2001-08-03,2001-08-03,00:00:00,POINT (26.4 -85.6),2001-09-02
5406,Barry,2001,08,4,12,26.9,-87.7,tropical depression,-1,30,1006,,,2001-08-04 12:00:00,2001-08-04,2001-08-04,12:00:00,POINT (26.9 -87.7),2001-09-03
5407,Barry,2001,08,4,18,27.1,-87.5,tropical storm,0,35,1005,,,2001-08-04 18:00:00,2001-08-04,2001-08-04,18:00:00,POINT (27.1 -87.5),2001-09-03
5404,Barry,2001,08,4,00,26.7,-87.5,tropical depression,-1,30,1005,,,2001-08-04 00:00:00,2001-08-04,2001-08-04,00:00:00,POINT (26.7 -87.5),2001-09-03
5405,Barry,2001,08,4,06,26.6,-87.8,tropical depression,-1,30,1005,,,2001-08-04 06:00:00,2001-08-04,2001-08-04,06:00:00,POINT (26.6 -87.8),2001-09-03
5408,Barry,2001,08,5,00,27.3,-87.3,tropical storm,0,35,1003,,,2001-08-05 00:00:00,2001-08-05,2001-08-05,00:00:00,POINT (27.3 -87.3),2001-09-04
5409,Barry,2001,08,5,06,27.5,-86.7,tropical storm,0,40,1004,,,2001-08-05 06:00:00,2001-08-05,2001-08-05,06:00:00,POINT (27.5 -86.7),2001-09-04
5410,Barry,2001,08,5,12,28.1,-86.4,tropical storm,0,50,990,,,2001-08-05 12:00:00,2001-08-05,2001-08-05,12:00:00,POINT (28.1 -86.4),2001-09-04
5411,Barry,2001,08,5,18,28.6,-86.4,tropical storm,0,60,991,,,2001-08-05 18:00:00,2001-08-05,2001-08-05,18:00:00,POINT (28.6 -86.4),2001-09-04
5414,Barry,2001,08,6,06,30.6,-86.4,tropical storm,0,60,991,,,2001-08-06 06:00:00,2001-08-06,2001-08-06,06:00:00,POINT (30.6 -86.4),2001-09-05
5416,Barry,2001,08,6,18,32.7,-87.7,tropical depression,-1,20,1009,,,2001-08-06 18:00:00,2001-08-06,2001-08-06,18:00:00,POINT (32.7 -87.7),2001-09-05
5412,Barry,2001,08,6,00,29.5,-86.3,tropical storm,0,60,992,,,2001-08-06 00:00:00,2001-08-06,2001-08-06,00:00:00,POINT (29.5 -86.3),2001-09-05
5413,Barry,2001,08,6,05,30.4,-86.3,tropical storm,0,60,990,,,2001-08-06 05:00:00,2001-08-06,2001-08-06,05:00:00,POINT (30.4 -86.3),2001-09-05
5415,Barry,2001,08,6,12,31.8,-86.9,tropical depression,-1,25,1007,,,2001-08-06 12:00:00,2001-08-06,2001-08-06,12:00:00,POINT (31.8 -86.9),2001-09-05
5417,Barry,2001,08,7,00,33.3,-88.5,tropical depression,-1,15,1012,,,2001-08-07 00:00:00,2001-08-07,2001-08-07,00:00:00,POINT (33.3 -88.5),2001-09-06
5418,Chantal,2001,08,14,18,12.8,-37,tropical depression,-1,25,1010,,,2001-08-14 18:00:00,2001-08-14,2001-08-14,18:00:00,POINT (12.8 -37),2001-09-13
5422,Chantal,2001,08,15,18,12.3,-46.3,tropical depression,-1,30,1010,,,2001-08-15 18:00:00,2001-08-15,2001-08-15,18:00:00,POINT (12.3 -46.3),2001-09-14
5419,Chantal,2001,08,15,00,12.9,-39.3,tropical depression,-1,25,1010,,,2001-08-15 00:00:00,2001-08-15,2001-08-15,00:00:00,POINT (12.9 -39.3),2001-09-14
5420,Chantal,2001,08,15,06,12.6,-41.6,tropical depression,-1,25,1010,,,2001-08-15 06:00:00,2001-08-15,2001-08-15,06:00:00,POINT (12.6 -41.6),2001-09-14
5421,Chantal,2001,08,15,12,12.3,-43.9,tropical depression,-1,30,1010,,,2001-08-15 12:00:00,2001-08-15,2001-08-15,12:00:00,POINT (12.3 -43.9),2001-09-14
5423,Chantal,2001,08,16,00,12.4,-48.8,tropical depression,-1,30,1010,,,2001-08-16 00:00:00,2001-08-16,2001-08-16,00:00:00,POINT (12.4 -48.8),2001-09-15
5424,Chantal,2001,08,16,06,12.4,-51.3,tropical depression,-1,30,1011,,,2001-08-16 06:00:00,2001-08-16,2001-08-16,06:00:00,POINT (12.4 -51.3),2001-09-15
5426,Chantal,2001,08,17,18,14.2,-66.4,tropical storm,0,35,1006,,,2001-08-17 18:00:00,2001-08-17,2001-08-17,18:00:00,POINT (14.2 -66.4),2001-09-16
5425,Chantal,2001,08,17,12,13.7,-64.6,tropical storm,0,35,1010,,,2001-08-17 12:00:00,2001-08-17,2001-08-17,12:00:00,POINT (13.7 -64.6),2001-09-16
5427,Chantal,2001,08,18,00,14.4,-68.2,tropical storm,0,45,1004,,,2001-08-18 00:00:00,2001-08-18,2001-08-18,00:00:00,POINT (14.4 -68.2),2001-09-17
5428,Chantal,2001,08,18,06,14.6,-70.4,tropical storm,0,55,1003,,,2001-08-18 06:00:00,2001-08-18,2001-08-18,06:00:00,POINT (14.6 -70.4),2001-09-17
5429,Chantal,2001,08,18,12,14.8,-72.9,tropical storm,0,50,1006,,,2001-08-18 12:00:00,2001-08-18,2001-08-18,12:00:00,POINT (14.8 -72.9),2001-09-17
5430,Chantal,2001,08,18,18,15.3,-75.2,tropical storm,0,50,1003,,,2001-08-18 18:00:00,2001-08-18,2001-08-18,18:00:00,POINT (15.3 -75.2),2001-09-17
5433,Chantal,2001,08,19,12,15.7,-79.6,tropical storm,0,60,1004,,,2001-08-19 12:00:00,2001-08-19,2001-08-19,12:00:00,POINT (15.7 -79.6),2001-09-18
5434,Chantal,2001,08,19,18,16.2,-81.1,tropical storm,0,55,1005,,,2001-08-19 18:00:00,2001-08-19,2001-08-19,18:00:00,POINT (16.2 -81.1),2001-09-18
5431,Chantal,2001,08,19,00,15.3,-77.2,tropical storm,0,55,1002,,,2001-08-19 00:00:00,2001-08-19,2001-08-19,00:00:00,POINT (15.3 -77.2),2001-09-18
